Already up-to-date.
Getting http://www.hl.co.uk/shares/shares-search-results/m/mabvax-therapeutics-hldgs-inc-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/m/macau-property-opp-ord-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macau-property-opp-fund-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macerich-co-common-stock-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macfarlane-group-plc-ordinary-25p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/mack-cali-realty-corp-common-stock-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macom-technology-solutions-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/macquarie-3.5-debt-inst-181220-gbp100000
Getting http://www.hl.co.uk/shares/shares-search-results/m/macquarie-global-infrastructure-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/macquarie-infrastructure-co-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/macquarie1st-tr-globalinc-fd-com-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macrogenics-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/macys-inc-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/m/madalena-energy-inc-common-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/madden-steven-com-stk-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/madison-square-garden-co-class-a-usd1.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/madrigal-pharmaceuticals-inc-usd0.00010
Getting http://www.hl.co.uk/shares/shares-search-results/m/maestrano-group-plc-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mag-silver-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/magellan-midstream-partners-units
Getting http://www.hl.co.uk/shares/shares-search-results/m/magenta-therapeutics-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/magforce-ag-common-shares-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/magna-international-class-a-sub-vtg
Getting http://www.hl.co.uk/shares/shares-search-results/m/magnachip-semiconducter-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/magnegas-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/magnolia-petroleum-plc-ord-gbp0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/magnus-intl-resources-inc-com-stk-usd0.00
Getting http://www.hl.co.uk/shares/shares-search-results/m/magseis-as-nok0.05
Getting http://www.hl.co.uk/shares/shares-search-results/m/mahindra-and-mahindra-ltd-gdr-repr-1-ordinary
Getting http://www.hl.co.uk/shares/shares-search-results/m/maiden-holdings-ltd-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/main-capital-funding-ltd-5.75-perpetual
Getting http://www.hl.co.uk/shares/shares-search-results/m/main-street-capital-corporation-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/maintel-holdings-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/maire-tecnimont-spa-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/maisons-du-monde-eur0.54
Getting http://www.hl.co.uk/shares/shares-search-results/m/maisons-france-confort-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/maistro-plc-ordinary-shares-1p
Getting http://www.hl.co.uk/shares/shares-search-results/m/majedie-investments-plc-ord-10p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/majestic-gold-corp-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/m/majestic-wine-plc-ordinary-7.5p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/majic-wheels-corp-com-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/major-drilling-group-intl-inc-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/makita-corp-adr-each-cnv-into-1-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/malibu-boats-inc-usd0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/malin-corp-plc-eur0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/malvern-international-plc-ordinary-gbp-0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mam-software-group-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/man-glg-alpha-select-alternative-acc
Getting http://www.hl.co.uk/shares/shares-search-results/m/man-group-ordinary-3-37-us-cents
Getting http://www.hl.co.uk/shares/shares-search-results/m/man-se-non-vtg-pref-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/man-se-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/management-consulting-group-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/m/management-resource-solutions-plc-ord-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/m/manchester-and-london-inv-tst-plc-ord-25p
Getting http://www.hl.co.uk/shares/shares-search-results/m/manchester-building-society-8-pibs
Getting http://www.hl.co.uk/shares/shares-search-results/m/manchester-building-society-6.75-pibs
Getting http://www.hl.co.uk/shares/shares-search-results/m/manchester-united-plc-usd0.0005-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/manhattan-associates-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/manhattan-bridge-capital-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/manhattan-scientifics-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/manitex-international-inc-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/manitou-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/m/manitowoc-co-inc-com-stk-usd-1.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mannatech-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/manning-and-napier-inc-usd0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/mannkind-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/manpower-inc.
Getting http://www.hl.co.uk/shares/shares-search-results/m/mantech-international-corp-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/manulife-financial-corp-com-npv2
Getting http://www.hl.co.uk/shares/shares-search-results/m/manutan-international-eur2
Getting http://www.hl.co.uk/shares/shares-search-results/m/manx-financial-group-plc-npv-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/manx-telecom-plc-ordinary-0.2p
Getting http://www.hl.co.uk/shares/shares-search-results/m/manz-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mapfre-sa-ord-eur0.10
Getting http://www.hl.co.uk/shares/shares-search-results/m/maple-gold-mines-ltd-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/maple-leaf-foods-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/marathon-gold-corp-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/marathon-oil-corp-com-stk-usd-1
Getting http://www.hl.co.uk/shares/shares-search-results/m/marathon-patent-group-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/marathon-petroleum-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/marchex-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/marcus-and-millichap-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/marechale-capital-plc-ordinary-5p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/marfrig-global-foods-spon-adr-each-repr-ord
Getting http://www.hl.co.uk/shares/shares-search-results/m/margaux-resources-ltd-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/marie-brizard-wine-and-spirits-sa-eur2
Getting http://www.hl.co.uk/shares/shares-search-results/m/marilynjean-interactive-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/marimekko-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/m/marin-software-inc-common-stock2
Getting http://www.hl.co.uk/shares/shares-search-results/m/marina-biotech-inc-common-stock-usd0.006
Getting http://www.hl.co.uk/shares/shares-search-results/m/marine-harvest-asa-nok-7.5
Getting http://www.hl.co.uk/shares/shares-search-results/m/marinemax-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/marinus-pharmaceuticals-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/m/markel-corp-comm-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/market-vectors-mkt-vectors-double-short-eur
Getting http://www.hl.co.uk/shares/shares-search-results/m/market-vectors-etf-renminbiusd-etn
Getting http://www.hl.co.uk/shares/shares-search-results/m/marketaxess-holdings-inc-usd0.003
Getting http://www.hl.co.uk/shares/shares-search-results/m/marks-and-spencer-6.125-mtn-2019
Getting http://www.hl.co.uk/shares/shares-search-results/m/marks-and-spencer-group-4.75-2025
Getting http://www.hl.co.uk/shares/shares-search-results/m/marks-and-spencer-group-plc-ordinary-25p
Getting http://www.hl.co.uk/shares/shares-search-results/m/marlowe-plc-ordinary-shares-50p
Getting http://www.hl.co.uk/shares/shares-search-results/m/marriott-international-assd-return-of-cap
Getting http://www.hl.co.uk/shares/shares-search-results/m/marriott-international-com-stk-usd-0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/marriott-vacations-worldwide-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/marrone-bio-innovations-inc-usd0.00001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mars-one-ventures-ag-chf0.2
Getting http://www.hl.co.uk/shares/shares-search-results/m/marsh-and-mclennan-cos-inc.-com-stock-us$1
Getting http://www.hl.co.uk/shares/shares-search-results/m/marshall-motor-holdings-plc-ordinary-64p
Getting http://www.hl.co.uk/shares/shares-search-results/m/marshalls-plc-ord-25p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/marstons-plc-ordinary-7.375p
Getting http://www.hl.co.uk/shares/shares-search-results/m/martin-currie-asia-unconstrained-ord-50p
Getting http://www.hl.co.uk/shares/shares-search-results/m/martin-currie-global-portfolio-trust-ord-5p
Getting http://www.hl.co.uk/shares/shares-search-results/m/martin-marietta-materials-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/martin-midstream-partners-lp-unit-ltd
Getting http://www.hl.co.uk/shares/shares-search-results/m/marubeni-corp-adr-each-cnv-into-10-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/marvell-technology-group-ltd-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/marwyn-value-investors-ltd-ord-gbp0.000001
Getting http://www.hl.co.uk/shares/shares-search-results/m/marwyn-value-investors-ord-gbp1.000001-real
Getting http://www.hl.co.uk/shares/shares-search-results/m/masawara-plc-preference-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/masawara-plc-assured-subscription-offer
Getting http://www.hl.co.uk/shares/shares-search-results/m/masco-corp-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/masimo-corporation-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/masmovil-ibercom-sa-pref-eur0.10-b
Getting http://www.hl.co.uk/shares/shares-search-results/m/mason-graphtie-inc-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/m/mason-resources-corp-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/massimo-zanetti-beverage-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mastec-inc-com-stk-usd-0.1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mastercard-inc-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/m/matador-resources-co-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/matas-as-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/match-group-inc-common-stock-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mateon-therapeutics-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/materialise-nv-adr-each-repr-1-ordinary-sha
Getting http://www.hl.co.uk/shares/shares-search-results/m/materion-corp-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/matomy-media-group-ltd-ils0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/matrix-service-co-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/matson-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mattel-com-stock-us$1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mattersight-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/matthews-international-corp-ord-class-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/mattioli-woods-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/maui-land-and-pineapple-co-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mauna-kea-technologies-ordinary-eur0.04
Getting http://www.hl.co.uk/shares/shares-search-results/m/maurel-and-prom-eur0.77-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-4-ordinary-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-5-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-6-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-2-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-3-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/maverix-metals-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mawson-resources-ltd-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/maxar-technologies-ltd-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/maxcyte-inc-ord-usd0.01-di
Getting http://www.hl.co.uk/shares/shares-search-results/m/maxim-integrated-products-com-stk-usd-0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/maximus-inc-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/maxlinear-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/maxwell-technologies-inc-com-stk-ussd0.10
Getting http://www.hl.co.uk/shares/shares-search-results/m/mayan-energy-ltd-ord-npv-di2
Getting http://www.hl.co.uk/shares/shares-search-results/m/maysj.w.-inc-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mazda-motor-corp-adr-representing-10-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/mazor-surgical-robotics-ltd-ads-represent-1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mbia-inc-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mbl-group-plc-ordinary-7.5p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mc-endeavors-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mc-mining-ltd-ordinary-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcbc-holdings-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcbride-plc-assured-b-share-line
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcbride-plc-ordinary-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcbride-plc-b-share-entitlements-may-2018
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcbride-plc-b-share-redemption-assured-line
Getting http://www.hl.co.uk/shares/shares-search-results/m/mccarthy-and-stone-plc-ordinary-8p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mccolls-retail-group-plc-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/mccormick-and-co-inc-com-non-vtg-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcdermott-international-inc-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcdonalds-corporation-com-stock-us0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcewen-mining-inc-usd0.10
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcig-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mckay-securities-ordinary-20p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mckesson-corp-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mckesson-europe-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mcphy-energy-eur0.05
Getting http://www.hl.co.uk/shares/shares-search-results/m/mdc-holdings-inc-common-stock-usd-0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mdu-resources-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mdxhealth-sa-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/meadow-bay-corp-npv2
Getting http://www.hl.co.uk/shares/shares-search-results/m/mears-group-plc-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mechel-oao-adr-each-repr-2-ord-spon
Getting http://www.hl.co.uk/shares/shares-search-results/m/mechel-oao-adr-each-rep-0.5-pfd-shs-spon
Getting http://www.hl.co.uk/shares/shares-search-results/m/medallion-financial-corp-common-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/medallion-resources-com-npv2
Getting http://www.hl.co.uk/shares/shares-search-results/m/medaphor-group-plc-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/m/media-6-eur3.20
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediacontach-spa-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediag3-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/median-technologies-sa-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediaset-espana-communicacion-ord
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediaset-spa-eur0.52
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediazest-ordinary-0.1p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/medica-group-plc-ord-gbp0.002
Getting http://www.hl.co.uk/shares/shares-search-results/m/medical-connections-holdings-inc-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/m/medical-prop-trust-inc-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medical-transcription-billing-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medicines-co-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediclinic-international-plc-ordinary-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/medicx-fund-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/medidata-soluition-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/medifast-inc-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medigene-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/medinah-minerals-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mediobanca-spa-eur0.50
Getting http://www.hl.co.uk/shares/shares-search-results/m/medistim-asa-nok0.25
Getting http://www.hl.co.uk/shares/shares-search-results/m/medivir-ser-b-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/medizone-international-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medley-capital-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medley-management-inc-usd0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/medmira-inc-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/m/mednax-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/medovex-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/medpace-holdings-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/medtronic-plc-common-stock-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/meet-group-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/meg-energy-corp-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mega-uranium-ltd-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/meggitt-ordinary-5p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/mei-pharma-inc-usd0.00000002
Getting http://www.hl.co.uk/shares/shares-search-results/m/mekonomen-ab-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/melco-resorts-and-entertainment-ltd-adr
Getting http://www.hl.co.uk/shares/shares-search-results/m/melexis-nv-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/melia-hotels-international-sa-sa-eur0.20
Getting http://www.hl.co.uk/shares/shares-search-results/m/melinta-therapeutics-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/melkior-resources-inc-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/melrose-industries-plc-assd-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/melrose-industries-plc-ordinary-487p
Getting http://www.hl.co.uk/shares/shares-search-results/m/menhaden-capital-plc-ordinary-100p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mensch-and-maschine-software-ag-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/menzies-john-plc-ordinary-25p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/m/menzies-john-plc-9-perpetual
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercadolibre-inc-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercantile-investment-trust-ord-2.5p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercantile-ports-and-logistics-ltd-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/merchants-trust-plc-ordinary-25p
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercia-technologies-plc-ord-gbp0.00001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercialys-eur-1
Getting http://www.hl.co.uk/shares/shares-search-results/m/merck-and-co-inc-common-stock-usd0.50
Getting http://www.hl.co.uk/shares/shares-search-results/m/merck-kgaa
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercury-general-corp-common-stock-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mercury-systems-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mereo-biopharma-group-plc-ord-gbp0.003
Getting http://www.hl.co.uk/shares/shares-search-results/m/meridian-bioscience-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/meredith-corp-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/merit-medical-systems-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/meritage-homes-corp-common-stock-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/meritor-inc-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/merlin-entertainments-plc-ord-shs-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/merlin-properties-socimi-sa-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/m/merrill-lynch-and-co.,-inc-6.875-15112018
Getting http://www.hl.co.uk/shares/shares-search-results/m/ml-marshall-wace-tops-ucits-mkt-neut-acc
Getting http://www.hl.co.uk/shares/shares-search-results/m/ml-marshall-wace-tops-ucits-mkt-neut-acc2
Getting http://www.hl.co.uk/shares/shares-search-results/m/merrill-lynch-marshall-wace-tops-ucits-fund
Getting http://www.hl.co.uk/shares/shares-search-results/m/merrimack-pharmaceuticals-inc-usd1.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mertiva-ab-npv-class-a
Getting http://www.hl.co.uk/shares/shares-search-results/m/mesa-exploration-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mesa-laboratories-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mesa-royalty-trust-certs-of-ben-int
Getting http://www.hl.co.uk/shares/shares-search-results/m/mesabi-trust-certs-bnf-int
Getting http://www.hl.co.uk/shares/shares-search-results/m/mesoblast-ltd-adr-each-repr-5-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metabolic-explorer-sa-eur0.10
Getting http://www.hl.co.uk/shares/shares-search-results/m/metal-tiger-plc-brady-warrants
Getting http://www.hl.co.uk/shares/shares-search-results/m/metal-tiger-plc-ordinary-0.01p
Getting http://www.hl.co.uk/shares/shares-search-results/m/metalex-ventures-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metalnrg-plc-ordinary-0.01p
Getting http://www.hl.co.uk/shares/shares-search-results/m/metals-exploration-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/methanex-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/methode-electronics-inc-common-a-usd0.5
Getting http://www.hl.co.uk/shares/shares-search-results/m/metlife-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/metlife-inc-5.25-29062020
Getting http://www.hl.co.uk/shares/shares-search-results/m/metminco-limited-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metric-mobility-solutions-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metro-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metro-bank-plc-ordinary-0.0001p
Getting http://www.hl.co.uk/shares/shares-search-results/m/metro-one-telecommunications-com-stock-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/metrospaces-inc-common-stock-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/m/metrovacesa-sa-eur7.2
Getting http://www.hl.co.uk/shares/shares-search-results/m/metsa-board-corporation-eur1.70-b
Getting http://www.hl.co.uk/shares/shares-search-results/m/metso-oyj-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mettler-toledo-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/meurice-multi-strategy-master-fund-limited
Getting http://www.hl.co.uk/shares/shares-search-results/m/mexico-fund-inc-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/meyer-burger-technology-ag-chf0.05
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfa-financial-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfc-bancorp-ltd-com-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfm-uk-primary-opps-b-inc
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfm-uk-primary-opps-b-acc
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfs-meridian-prudent-wealth-acc
Getting http://www.hl.co.uk/shares/shares-search-results/m/mfs-multimarkets-income-trust
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgi-digital-graphic-technology-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgic-investment-corp-common-stock-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgm-growth-properties-llc-units
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgm-resorts-international-usd-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgp-ingredients-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/mgt-capital-investments-inc-us$0.001
Getting http://www.hl.co.uk/shares/shares-search-results/m/mi-pay-group-plc-ord-10p
Getting http://www.hl.co.uk/shares/shares-search-results/m/michael-kors-holdings-ltd-npv
Getting http://www.hl.co.uk/shares/shares-search-results/m/michaels-companies-inc-the-usd0.06775
Getting http://www.hl.co.uk/shares/shares-search-results/m/michelin-ord-euro2regd
Getting http://www.hl.co.uk/shares/shares-search-results/m/michelmersh-brick-holdings-ordinary-20p
Getting http://www.hl.co.uk/shares/shares-search-results/m/micro-focus-international-plc-ord-gbp0.10
Getting http://www.hl.co.uk/shares/shares-search-results/m/micro-focus-international-plc-adr
Getting http://www.hl.co.uk/shares/shares-search-results/m/micro-systemations-sek0.2
Getting http://www.hl.co.uk/shares/shares-search-results/m/microbix-biosystems-com-npv
